Date_Time,ID,TF Bldg,meter_boxes,kW
2019-03-14 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-14 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-14 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-14 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-14 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-14 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-14 12:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-14 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-14 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-14 15:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-14 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-14 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-14 18:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-14 19:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-14 20:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-14 21:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-14 22:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-14 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 05:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 12:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 15:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 18:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 19:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 20:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 21:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 22:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-15 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 05:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 12:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 15:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 18:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 19:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 20:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 21:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 22:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-16 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 05:00:02,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 07:00:02,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 12:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 14:00:02,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 15:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 18:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 19:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 20:00:02,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 21:00:03,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 22:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-17 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 05:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 12:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 15:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 18:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 19:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 20:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 21:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 22:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-18 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 05:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 12:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 13:00:02,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 15:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 18:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 19:00:02,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 20:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 21:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 22:00:02,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-19 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 05:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 09:00:04,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 12:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 15:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 18:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 19:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 20:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 21:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 22:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-20 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 05:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 11:00:03,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 12:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 15:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 18:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 19:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 20:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 21:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 22:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-21 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 05:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 12:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 15:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 18:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 19:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 20:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 21:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 22:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-22 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-23 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-23 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-23 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-23 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-23 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-23 05:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-23 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
2019-03-23 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,SER.PCHW.TOTAL (kBtu),30.773739742086754
